['2024-02-14 02:04:40', '2024-02-14 02:01:18']
['2024-03-02 08:41:23', '2024-03-02 08:38:42']
['2024-03-02 08:44:06', '2024-03-02 08:41:23']
['2024-03-02 08:46:56', '2024-03-02 08:44:06']
['2024-03-02 08:49:47', '2024-03-02 08:46:56']
['2024-03-02 08:52:27', '2024-03-02 08:49:47']
['2024-03-02 08:55:08', '2024-03-02 08:52:27']
['2024-03-02 08:57:53', '2024-03-02 08:55:08']
['2024-03-02 09:00:38', '2024-03-02 08:57:53']
['2024-03-02 09:03:25', '2024-03-02 09:00:38']
['2024-03-02 09:06:06', '2024-03-02 09:03:25']
['2024-03-02 09:08:54', '2024-03-02 09:06:06']
['2024-03-02 09:11:38', '2024-03-02 09:08:54']
['2024-03-02 09:14:25', '2024-03-02 09:11:38']
['2024-03-02 09:17:18', '2024-03-02 09:14:25']
['2024-03-02 09:19:57', '2024-03-02 09:17:18']
['2024-03-02 09:22:36', '2024-03-02 09:19:57']
['2024-03-02 09:25:25', '2024-03-02 09:22:36']
['2024-03-02 09:28:10', '2024-03-02 09:25:25']
['2024-03-02 09:30:57', '2024-03-02 09:28:10']
['2024-03-02 09:33:39', '2024-03-02 09:30:57']
['2024-03-02 09:36:22', '2024-03-02 09:33:39']
['2024-03-02 09:39:07', '2024-03-02 09:36:22']
['2024-03-02 09:41:49', '2024-03-02 09:39:07']
['2024-03-02 09:44:40', '2024-03-02 09:41:49']
['2024-03-02 09:47:21', '2024-03-02 09:44:40']
['2024-03-02 09:50:10', '2024-03-02 09:47:21']
['2024-03-02 09:52:56', '2024-03-02 09:50:10']
['2024-03-02 09:55:37', '2024-03-02 09:52:56']
['2024-03-02 09:58:22', '2024-03-02 09:55:37']
['2024-03-02 10:01:05', '2024-03-02 09:58:22']
['2024-03-02 10:03:53', '2024-03-02 10:01:05']
['2024-03-02 10:06:34', '2024-03-02 10:03:53']
['2024-03-02 10:09:19', '2024-03-02 10:06:34']
['2024-03-02 10:12:04', '2024-03-02 10:09:19']
['2024-03-02 10:14:49', '2024-03-02 10:12:04']
['2024-03-02 10:17:36', '2024-03-02 10:14:49']
['2024-03-02 10:20:17', '2024-03-02 10:17:36']
['2024-03-02 10:23:02', '2024-03-02 10:20:17']
['2024-03-02 10:25:46', '2024-03-02 10:23:02']
['2024-03-02 10:28:30', '2024-03-02 10:25:46']
['2024-03-02 10:31:14', '2024-03-02 10:28:30']
['2024-03-02 10:33:57', '2024-03-02 10:31:14']
['2024-03-02 10:36:44', '2024-03-02 10:33:57']
['2024-03-02 10:39:29', '2024-03-02 10:36:44']
['2024-03-02 10:42:15', '2024-03-02 10:39:29']
['2024-03-02 10:45:01', '2024-03-02 10:42:15']
['2024-03-02 10:50:28', '2024-03-02 10:45:01']
['2024-03-02 10:53:13', '2024-03-02 10:50:28']
['2024-03-02 10:55:56', '2024-03-02 10:53:13']
['2024-03-02 10:58:42', '2024-03-02 10:55:56']
['2024-03-02 11:01:28', '2024-03-02 10:58:42']
['2024-03-02 11:04:13', '2024-03-02 11:01:28']
['2024-03-02 11:07:00', '2024-03-02 11:04:13']
['2024-03-02 11:09:46', '2024-03-02 11:07:00']
['2024-03-02 11:12:28', '2024-03-02 11:09:46']
['2024-03-02 11:15:11', '2024-03-02 11:12:28']
['2024-03-02 11:17:51', '2024-03-02 11:15:11']
['2024-03-02 11:20:33', '2024-03-02 11:17:51']
['2024-03-02 11:25:56', '2024-03-02 11:20:33']
['2024-03-02 11:28:37', '2024-03-02 11:25:56']
['2024-03-02 11:31:24', '2024-03-02 11:28:37']
['2024-03-02 11:34:03', '2024-03-02 11:31:24']
['2024-03-02 11:39:39', '2024-03-02 11:34:03']
['2024-03-02 11:42:25', '2024-03-02 11:39:39']
['2024-03-02 11:45:06', '2024-03-02 11:42:25']
['2024-03-02 11:47:52', '2024-03-02 11:45:06']
['2024-03-02 11:50:33', '2024-03-02 11:47:52']
['2024-03-02 11:52:54', '2024-03-02 11:50:33']
['2024-03-02 11:55:44', '2024-03-02 11:52:54']
['2024-03-02 11:58:39', '2024-03-02 11:55:44']
['2024-03-02 12:01:27', '2024-03-02 11:58:39']
['2024-03-02 12:04:17', '2024-03-02 12:01:27']
['2024-03-02 12:07:07', '2024-03-02 12:04:17']
['2024-03-02 12:09:54', '2024-03-02 12:07:07']
['2024-03-02 12:12:41', '2024-03-02 12:09:54']
['2024-03-02 12:15:31', '2024-03-02 12:12:41']
['2024-03-02 12:18:24', '2024-03-02 12:15:31']
['2024-03-02 12:21:14', '2024-03-02 12:18:24']
['2024-03-02 12:23:57', '2024-03-02 12:21:14']
['2024-03-02 12:26:41', '2024-03-02 12:23:57']
['2024-03-02 12:29:25', '2024-03-02 12:26:41']
['2024-03-02 12:32:18', '2024-03-02 12:29:25']
['2024-03-02 12:35:07', '2024-03-02 12:32:18']
['2024-03-02 12:37:51', '2024-03-02 12:35:07']
['2024-03-02 12:40:39', '2024-03-02 12:37:51']
['2024-03-02 12:43:33', '2024-03-02 12:40:39']
['2024-03-02 12:46:22', '2024-03-02 12:43:33']
['2024-03-02 12:49:08', '2024-03-02 12:46:22']
['2024-03-02 12:51:56', '2024-03-02 12:49:08']
['2024-03-02 12:54:46', '2024-03-02 12:51:56']
['2024-03-02 12:57:31', '2024-03-02 12:54:46']
['2024-03-02 13:00:16', '2024-03-02 12:57:31']
['2024-03-02 13:03:07', '2024-03-02 13:00:16']
['2024-03-02 13:05:56', '2024-03-02 13:03:07']
['2024-03-02 13:08:44', '2024-03-02 13:05:56']
['2024-03-02 13:11:36', '2024-03-02 13:08:44']
['2024-03-02 13:14:24', '2024-03-02 13:11:36']
['2024-03-02 13:17:09', '2024-03-02 13:14:24']
['2024-03-02 13:19:57', '2024-03-02 13:17:09']
['2024-03-02 13:22:44', '2024-03-02 13:19:57']
['2024-03-02 13:28:14', '2024-03-02 13:22:44']
['2024-03-02 13:30:58', '2024-03-02 13:28:14']
['2024-03-02 13:33:42', '2024-03-02 13:30:58']
['2024-03-02 13:36:30', '2024-03-02 13:33:42']
['2024-03-02 13:39:16', '2024-03-02 13:36:30']
['2024-03-02 13:42:01', '2024-03-02 13:39:16']
['2024-03-02 13:44:45', '2024-03-02 13:42:01']
['2024-03-02 13:47:33', '2024-03-02 13:44:45']
['2024-03-02 13:50:22', '2024-03-02 13:47:33']
['2024-03-02 13:53:10', '2024-03-02 13:50:22']
['2024-03-02 13:55:57', '2024-03-02 13:53:10']
['2024-03-02 13:58:50', '2024-03-02 13:55:57']
['2024-03-02 14:01:38', '2024-03-02 13:58:50']
['2024-03-02 14:04:31', '2024-03-02 14:01:38']
['2024-03-02 14:07:18', '2024-03-02 14:04:31']
['2024-03-02 14:10:09', '2024-03-02 14:07:18']
['2024-03-02 14:12:51', '2024-03-02 14:10:09']
['2024-03-02 14:15:42', '2024-03-02 14:12:51']
['2024-03-02 14:18:30', '2024-03-02 14:15:42']
['2024-03-02 14:21:13', '2024-03-02 14:18:30']
['2024-03-02 14:24:03', '2024-03-02 14:21:13']
['2024-03-02 14:26:51', '2024-03-02 14:24:03']
['2024-03-02 14:29:37', '2024-03-02 14:26:51']
['2024-03-02 14:32:21', '2024-03-02 14:29:37']
['2024-03-02 14:35:08', '2024-03-02 14:32:21']
['2024-03-02 14:37:57', '2024-03-02 14:35:08']
['2024-03-02 14:40:47', '2024-03-02 14:37:57']
['2024-03-02 14:43:37', '2024-03-02 14:40:47']
['2024-03-02 14:49:10', '2024-03-02 14:43:37']
['2024-03-02 14:51:55', '2024-03-02 14:49:10']
['2024-03-02 14:54:44', '2024-03-02 14:51:55']
['2024-03-02 14:57:27', '2024-03-02 14:54:44']
['2024-03-02 15:00:16', '2024-03-02 14:57:27']
['2024-03-02 15:03:03', '2024-03-02 15:00:16']
['2024-03-02 15:05:50', '2024-03-02 15:03:03']
['2024-03-02 15:08:41', '2024-03-02 15:05:50']
['2024-03-02 15:11:31', '2024-03-02 15:08:41']
['2024-03-02 15:14:09', '2024-03-02 15:11:31']
['2024-03-02 15:19:32', '2024-03-02 15:14:09']
['2024-03-02 15:25:10', '2024-03-02 15:19:54']
['2024-03-02 15:30:48', '2024-03-02 15:25:28']
['2024-03-02 15:36:32', '2024-03-02 15:31:09']
['2024-03-02 15:42:05', '2024-03-02 15:36:51']
['2024-03-02 15:48:00', '2024-03-02 15:42:24']
['2024-03-02 15:54:02', '2024-03-02 15:48:21']
['2024-03-02 16:00:01', '2024-03-02 15:54:22']
['2024-03-02 16:05:55', '2024-03-02 16:00:21']
['2024-03-02 16:11:52', '2024-03-02 16:06:17']
['2024-03-02 16:17:39', '2024-03-02 16:12:13']
['2024-03-02 16:23:31', '2024-03-02 16:18:00']
['2024-03-02 16:29:26', '2024-03-02 16:23:52']
['2024-03-02 16:35:17', '2024-03-02 16:29:47']
['2024-03-02 16:41:01', '2024-03-02 16:35:37']
['2024-03-02 16:46:50', '2024-03-02 16:41:19']
['2024-03-02 16:52:49', '2024-03-02 16:47:17']
['2024-03-02 16:58:36', '2024-03-02 16:53:09']
['2024-03-02 17:04:34', '2024-03-02 16:58:55']
['2024-03-02 17:10:10', '2024-03-02 17:04:53']
['2024-03-02 17:15:54', '2024-03-02 17:10:26']
['2024-03-02 17:21:35', '2024-03-02 17:16:14']
['2024-03-02 17:27:12', '2024-03-02 17:21:35']
['2024-03-02 17:32:47', '2024-03-02 17:27:29']
['2024-03-02 17:38:30', '2024-03-02 17:33:04']
['2024-03-02 17:44:18', '2024-03-02 17:38:51']
['2024-03-02 17:50:03', '2024-03-02 17:44:36']
['2024-03-02 17:55:48', '2024-03-02 17:50:22']
['2024-03-02 18:01:38', '2024-03-02 17:56:09']
['2024-03-02 18:07:34', '2024-03-02 18:01:58']
['2024-03-02 18:13:26', '2024-03-02 18:07:54']
['2024-03-02 18:19:08', '2024-03-02 18:13:48']
['2024-03-02 18:24:45', '2024-03-02 18:19:24']
['2024-03-02 18:30:22', '2024-03-02 18:25:06']
['2024-03-02 18:36:00', '2024-03-02 18:30:43']
['2024-03-02 18:41:36', '2024-03-02 18:36:20']
['2024-03-02 18:47:11', '2024-03-02 18:41:57']
['2024-03-02 18:52:40', '2024-03-02 18:47:30']
['2024-03-02 18:58:14', '2024-03-02 18:53:00']
['2024-03-02 19:03:49', '2024-03-02 18:58:37']
['2024-03-02 19:09:27', '2024-03-02 19:04:12']
['2024-03-02 19:15:00', '2024-03-02 19:09:47']
['2024-03-02 19:20:41', '2024-03-02 19:15:21']
['2024-03-02 19:26:08', '2024-03-02 19:20:58']
['2024-03-02 19:31:44', '2024-03-02 19:26:27']
['2024-03-02 19:37:21', '2024-03-02 19:32:07']
['2024-03-02 19:43:01', '2024-03-02 19:37:42']
['2024-03-02 19:48:32', '2024-03-02 19:43:22']
['2024-03-02 19:54:18', '2024-03-02 19:48:54']
['2024-03-02 20:00:35', '2024-03-02 19:54:35']
['2024-03-02 20:06:04', '2024-03-02 20:00:53']
['2024-03-02 20:11:43', '2024-03-02 20:06:25']
['2024-03-02 20:17:23', '2024-03-02 20:12:04']
['2024-03-02 20:22:59', '2024-03-02 20:17:43']
['2024-03-02 20:28:26', '2024-03-02 20:23:15']
['2024-03-02 20:34:01', '2024-03-02 20:28:48']
['2024-03-02 20:39:42', '2024-03-02 20:34:18']
['2024-03-02 20:45:19', '2024-03-02 20:39:57']
['2024-03-02 20:50:58', '2024-03-02 20:45:41']
['2024-03-02 20:56:31', '2024-03-02 20:51:16']
['2024-03-02 21:02:18', '2024-03-02 20:56:53']
['2024-03-02 21:08:06', '2024-03-02 21:02:37']
['2024-03-02 21:14:07', '2024-03-02 21:08:38']
['2024-03-02 21:19:59', '2024-03-02 21:14:23']
['2024-03-02 21:25:53', '2024-03-02 21:20:19']
['2024-03-02 21:31:39', '2024-03-02 21:26:14']
['2024-03-02 21:37:08', '2024-03-02 21:31:57']
['2024-03-02 21:40:16', '2024-03-02 21:37:08']
['2024-03-02 21:43:34', '2024-03-02 21:40:52']
['2024-03-02 21:46:26', '2024-03-02 21:43:34']
['2024-03-02 21:49:24', '2024-03-02 21:46:26']
['2024-03-02 21:52:20', '2024-03-02 21:49:24']
['2024-03-02 21:55:15', '2024-03-02 21:52:20']
['2024-03-02 21:58:02', '2024-03-02 21:55:15']
['2024-03-02 22:01:02', '2024-03-02 21:58:02']
['2024-03-02 22:04:00', '2024-03-02 22:01:02']
['2024-03-02 22:06:54', '2024-03-02 22:04:00']
['2024-03-02 22:09:48', '2024-03-02 22:06:54']
['2024-03-02 22:12:38', '2024-03-02 22:09:48']
['2024-03-02 22:15:33', '2024-03-02 22:12:38']
['2024-03-02 22:18:23', '2024-03-02 22:15:33']
['2024-03-02 22:21:17', '2024-03-02 22:18:23']
['2024-03-02 22:24:09', '2024-03-02 22:21:17']
['2024-03-02 22:27:00', '2024-03-02 22:24:09']
['2024-03-02 22:29:54', '2024-03-02 22:27:00']
['2024-03-02 22:32:53', '2024-03-02 22:29:54']
['2024-03-02 22:35:48', '2024-03-02 22:32:53']
['2024-03-02 22:38:58', '2024-03-02 22:35:48']
['2024-03-02 22:41:50', '2024-03-02 22:38:58']
['2024-03-02 22:44:38', '2024-03-02 22:41:50']
['2024-03-02 22:47:29', '2024-03-02 22:44:38']
['2024-03-02 22:50:20', '2024-03-02 22:47:29']
['2024-03-02 22:53:13', '2024-03-02 22:50:20']
['2024-03-02 22:56:06', '2024-03-02 22:53:13']
['2024-03-02 22:58:58', '2024-03-02 22:56:06']
['2024-03-02 23:01:53', '2024-03-02 22:58:58']
['2024-03-02 23:07:38', '2024-03-02 23:01:53']
['2024-03-02 23:10:30', '2024-03-02 23:07:38']
['2024-03-02 23:13:08', '2024-03-02 23:10:30']
['2024-03-02 23:18:45', '2024-03-02 23:13:08']
['2024-03-02 23:24:29', '2024-03-02 23:19:03']
['2024-03-02 23:30:19', '2024-03-02 23:24:47']
['2024-03-02 23:36:01', '2024-03-02 23:30:36']
['2024-03-02 23:41:52', '2024-03-02 23:36:22']
['2024-03-02 23:47:31', '2024-03-02 23:42:12']
['2024-03-02 23:53:17', '2024-03-02 23:47:47']
['2024-03-02 23:58:59', '2024-03-02 23:53:36']
['2024-03-03 00:04:39', '2024-03-02 23:59:17']
['2024-03-03 00:10:16', '2024-03-03 00:04:58']
['2024-03-03 00:15:51', '2024-03-03 00:10:34']
['2024-03-03 00:21:18', '2024-03-03 00:16:10']
['2024-03-03 00:26:58', '2024-03-03 00:21:39']
['2024-03-03 00:29:45', '2024-03-03 00:26:58']
['2024-03-03 00:32:32', '2024-03-03 00:29:45']
['2024-03-03 00:35:40', '2024-03-03 00:32:32']
['2024-03-03 00:41:03', '2024-03-03 00:35:49']
['2024-03-03 00:46:31', '2024-03-03 00:41:21']
['2024-03-03 00:52:07', '2024-03-03 00:46:48']
['2024-03-03 00:57:37', '2024-03-03 00:52:26']
['2024-03-03 01:03:07', '2024-03-03 00:57:55']
['2024-03-03 01:08:42', '2024-03-03 01:03:28']
['2024-03-03 01:14:58', '2024-03-03 01:09:01']
['2024-03-03 01:18:56', '2024-03-03 01:16:16']
['2024-03-03 01:21:43', '2024-03-03 01:18:56']
['2024-03-03 01:24:25', '2024-03-03 01:21:43']
['2024-03-03 01:27:11', '2024-03-03 01:24:25']
['2024-03-03 01:29:56', '2024-03-03 01:27:11']
['2024-03-03 01:32:44', '2024-03-03 01:29:56']
['2024-03-03 01:35:23', '2024-03-03 01:32:44']
['2024-03-03 01:38:06', '2024-03-03 01:35:23']
['2024-03-03 01:40:50', '2024-03-03 01:38:06']
['2024-03-03 01:43:35', '2024-03-03 01:40:50']
['2024-03-03 01:46:19', '2024-03-03 01:43:35']
['2024-03-03 01:49:02', '2024-03-03 01:46:19']
['2024-03-03 01:51:49', '2024-03-03 01:49:02']
['2024-03-03 01:54:36', '2024-03-03 01:51:49']
['2024-03-03 01:57:22', '2024-03-03 01:54:36']
['2024-03-03 02:00:06', '2024-03-03 01:57:22']
['2024-03-03 02:02:54', '2024-03-03 02:00:06']
['2024-03-03 02:05:42', '2024-03-03 02:02:54']
['2024-03-03 02:08:29', '2024-03-03 02:05:42']
['2024-03-03 02:11:10', '2024-03-03 02:08:29']
['2024-03-03 02:13:52', '2024-03-03 02:11:10']
['2024-03-03 02:16:40', '2024-03-03 02:13:52']
['2024-03-03 02:19:21', '2024-03-03 02:16:40']
['2024-03-03 02:22:06', '2024-03-03 02:19:21']
['2024-03-03 02:24:46', '2024-03-03 02:22:06']
['2024-03-03 02:27:32', '2024-03-03 02:24:46']
['2024-03-03 02:30:19', '2024-03-03 02:27:32']
['2024-03-03 02:33:00', '2024-03-03 02:30:19']
['2024-03-03 02:35:41', '2024-03-03 02:33:00']
['2024-03-03 02:38:29', '2024-03-03 02:35:41']
['2024-03-03 02:41:12', '2024-03-03 02:38:29']
['2024-03-03 02:43:52', '2024-03-03 02:41:12']
['2024-03-03 02:46:41', '2024-03-03 02:43:52']
['2024-03-03 02:49:25', '2024-03-03 02:46:41']
['2024-03-03 02:52:10', '2024-03-03 02:49:25']
['2024-03-03 02:54:56', '2024-03-03 02:52:10']
['2024-03-03 02:57:36', '2024-03-03 02:54:56']
['2024-03-03 03:00:25', '2024-03-03 02:57:36']
['2024-03-03 03:03:10', '2024-03-03 03:00:25']
['2024-03-03 04:19:59', '2024-03-03 03:03:10']
['2024-03-03 04:22:43', '2024-03-03 04:19:59']
['2024-03-03 04:25:30', '2024-03-03 04:22:43']
['2024-03-03 04:28:11', '2024-03-03 04:25:30']
['2024-03-03 04:30:54', '2024-03-03 04:28:11']
['2024-03-03 04:33:39', '2024-03-03 04:30:54']
['2024-03-03 04:36:19', '2024-03-03 04:33:39']
['2024-03-03 04:39:04', '2024-03-03 04:36:19']
['2024-03-03 04:41:49', '2024-03-03 04:39:04']
['2024-03-03 04:44:35', '2024-03-03 04:41:49']
['2024-03-03 04:47:19', '2024-03-03 04:44:35']
['2024-03-03 04:50:03', '2024-03-03 04:47:19']
['2024-03-03 04:52:50', '2024-03-03 04:50:03']
['2024-03-03 04:55:33', '2024-03-03 04:52:50']
['2024-03-03 04:58:23', '2024-03-03 04:55:33']
['2024-03-03 05:01:13', '2024-03-03 04:58:23']
['2024-03-03 05:04:03', '2024-03-03 05:01:13']
['2024-03-03 05:06:45', '2024-03-03 05:04:03']
['2024-03-03 05:09:33', '2024-03-03 05:06:45']
['2024-03-03 05:12:07', '2024-03-03 05:09:33']
['2024-03-03 05:17:28', '2024-03-03 05:12:07']
['2024-03-03 05:23:04', '2024-03-03 05:17:48']
['2024-03-03 05:28:36', '2024-03-03 05:23:23']
['2024-03-03 05:34:06', '2024-03-03 05:28:54']
['2024-03-03 05:39:39', '2024-03-03 05:34:26']
['2024-03-03 05:45:09', '2024-03-03 05:39:55']
['2024-03-03 05:50:44', '2024-03-03 05:45:30']
['2024-03-03 05:56:14', '2024-03-03 05:51:02']
['2024-03-03 06:01:51', '2024-03-03 05:56:33']
['2024-03-03 06:07:23', '2024-03-03 06:02:10']
['2024-03-03 06:13:00', '2024-03-03 06:07:43']
['2024-03-03 06:18:26', '2024-03-03 06:13:16']
['2024-03-03 06:24:01', '2024-03-03 06:18:46']
['2024-03-03 06:29:37', '2024-03-03 06:24:21']
['2024-03-03 06:35:09', '2024-03-03 06:29:56']
['2024-03-03 06:40:42', '2024-03-03 06:35:28']
['2024-03-03 06:46:19', '2024-03-03 06:41:05']
['2024-03-03 06:51:54', '2024-03-03 06:46:38']
['2024-03-03 06:57:24', '2024-03-03 06:52:14']
['2024-03-03 07:02:58', '2024-03-03 06:57:42']
['2024-03-03 07:08:30', '2024-03-03 07:03:17']
['2024-03-03 07:14:03', '2024-03-03 07:08:49']
['2024-03-03 07:19:39', '2024-03-03 07:14:23']
['2024-03-03 07:25:13', '2024-03-03 07:20:02']
['2024-03-03 07:30:43', '2024-03-03 07:25:29']
['2024-03-03 07:36:18', '2024-03-03 07:31:03']
['2024-03-03 07:41:53', '2024-03-03 07:36:39']
['2024-03-03 07:47:26', '2024-03-03 07:42:13']
['2024-03-03 07:53:02', '2024-03-03 07:47:45']
['2024-03-03 07:58:37', '2024-03-03 07:53:23']
['2024-03-03 08:04:13', '2024-03-03 07:58:57']
['2024-03-03 08:09:46', '2024-03-03 08:04:36']
['2024-03-03 08:15:15', '2024-03-03 08:10:05']
['2024-03-03 08:20:41', '2024-03-03 08:15:32']
['2024-03-03 08:26:08', '2024-03-03 08:21:01']
['2024-03-03 08:29:03', '2024-03-03 08:26:08']
['2024-03-03 08:32:07', '2024-03-03 08:29:29']
['2024-03-03 08:34:53', '2024-03-03 08:32:07']
['2024-03-03 08:37:40', '2024-03-03 08:34:53']
['2024-03-03 08:40:35', '2024-03-03 08:37:40']
['2024-03-03 08:43:24', '2024-03-03 08:40:35']
['2024-03-03 08:46:12', '2024-03-03 08:43:24']
['2024-03-03 08:48:56', '2024-03-03 08:46:12']
['2024-03-03 08:51:41', '2024-03-03 08:48:56']
['2024-03-03 08:54:27', '2024-03-03 08:51:41']
['2024-03-03 08:57:13', '2024-03-03 08:54:27']
['2024-03-03 09:00:03', '2024-03-03 08:57:13']
['2024-03-03 09:02:53', '2024-03-03 09:00:03']
['2024-03-03 09:05:38', '2024-03-03 09:02:53']
['2024-03-03 09:08:21', '2024-03-03 09:05:38']
['2024-03-03 09:11:04', '2024-03-03 09:08:21']
['2024-03-03 09:13:47', '2024-03-03 09:11:04']
['2024-03-03 09:16:29', '2024-03-03 09:13:47']
['2024-03-03 09:19:17', '2024-03-03 09:16:29']
['2024-03-03 09:22:06', '2024-03-03 09:19:17']
['2024-03-03 09:24:48', '2024-03-03 09:22:06']
['2024-03-03 09:27:29', '2024-03-03 09:24:48']
['2024-03-03 09:30:11', '2024-03-03 09:27:29']
['2024-03-03 09:32:57', '2024-03-03 09:30:11']
['2024-03-03 09:35:43', '2024-03-03 09:32:57']
['2024-03-03 09:38:32', '2024-03-03 09:35:43']
['2024-03-03 09:41:16', '2024-03-03 09:38:32']
['2024-03-03 09:44:03', '2024-03-03 09:41:16']
['2024-03-03 09:46:46', '2024-03-03 09:44:03']
['2024-03-03 09:49:34', '2024-03-03 09:46:46']
['2024-03-03 09:52:19', '2024-03-03 09:49:34']
['2024-03-03 09:55:10', '2024-03-03 09:52:19']
['2024-03-03 09:57:58', '2024-03-03 09:55:10']
['2024-03-03 10:00:44', '2024-03-03 09:57:58']
['2024-03-03 10:03:32', '2024-03-03 10:00:44']
['2024-03-03 10:06:19', '2024-03-03 10:03:32']
['2024-03-03 10:09:03', '2024-03-03 10:06:19']
['2024-03-03 10:11:54', '2024-03-03 10:09:03']
['2024-03-03 10:14:43', '2024-03-03 10:11:54']
['2024-03-03 10:17:28', '2024-03-03 10:14:43']
['2024-03-03 10:20:16', '2024-03-03 10:17:28']
['2024-03-03 10:23:02', '2024-03-03 10:20:16']
['2024-03-03 10:25:48', '2024-03-03 10:23:02']
['2024-03-03 10:28:39', '2024-03-03 10:25:48']
['2024-03-03 10:31:27', '2024-03-03 10:28:39']
['2024-03-03 10:34:10', '2024-03-03 10:31:27']
['2024-03-03 10:36:56', '2024-03-03 10:34:10']
['2024-03-03 10:39:38', '2024-03-03 10:36:56']
['2024-03-03 10:42:25', '2024-03-03 10:39:38']
['2024-03-03 10:45:11', '2024-03-03 10:42:25']
['2024-03-03 10:47:56', '2024-03-03 10:45:11']
['2024-03-03 10:50:45', '2024-03-03 10:47:56']
['2024-03-03 10:53:35', '2024-03-03 10:50:45']
['2024-03-03 10:56:20', '2024-03-03 10:53:35']
['2024-03-03 10:59:03', '2024-03-03 10:56:20']
['2024-03-03 11:01:54', '2024-03-03 10:59:03']
['2024-03-03 11:07:32', '2024-03-03 11:01:54']
['2024-03-03 11:10:24', '2024-03-03 11:07:32']
['2024-03-03 11:13:14', '2024-03-03 11:10:24']
['2024-03-03 11:16:01', '2024-03-03 11:13:14']
['2024-03-03 11:18:43', '2024-03-03 11:16:01']
['2024-03-03 11:21:31', '2024-03-03 11:18:43']
['2024-03-03 11:24:14', '2024-03-03 11:21:31']
['2024-03-03 11:26:59', '2024-03-03 11:24:14']
['2024-03-03 11:29:42', '2024-03-03 11:26:59']
['2024-03-03 11:32:30', '2024-03-03 11:29:42']
['2024-03-03 11:35:14', '2024-03-03 11:32:30']
['2024-03-03 11:37:58', '2024-03-03 11:35:14']
['2024-03-03 11:43:33', '2024-03-03 11:37:58']
['2024-03-03 11:46:16', '2024-03-03 11:43:33']
['2024-03-03 11:49:00', '2024-03-03 11:46:16']
['2024-03-03 11:51:45', '2024-03-03 11:49:00']
['2024-03-03 11:54:25', '2024-03-03 11:51:45']
['2024-03-03 11:59:38', '2024-03-03 11:54:25']
['2024-03-03 12:02:34', '2024-03-03 12:00:06']
['2024-03-03 12:08:03', '2024-03-03 12:02:34']
['2024-03-03 12:11:14', '2024-03-03 12:08:35']
['2024-03-03 12:14:03', '2024-03-03 12:11:14']
['2024-03-03 12:16:49', '2024-03-03 12:14:03']
['2024-03-03 12:19:34', '2024-03-03 12:16:49']
['2024-03-03 12:22:18', '2024-03-03 12:19:34']
['2024-03-03 12:25:06', '2024-03-03 12:22:18']
['2024-03-03 12:27:51', '2024-03-03 12:25:06']
['2024-03-03 12:30:33', '2024-03-03 12:27:51']
['2024-03-03 12:33:15', '2024-03-03 12:30:33']
['2024-03-03 12:35:58', '2024-03-03 12:33:15']
['2024-03-03 12:38:42', '2024-03-03 12:35:58']
['2024-03-03 12:41:24', '2024-03-03 12:38:42']
['2024-03-03 12:44:11', '2024-03-03 12:41:24']
['2024-03-03 12:46:53', '2024-03-03 12:44:11']
['2024-03-03 12:49:36', '2024-03-03 12:46:53']
['2024-03-03 12:52:19', '2024-03-03 12:49:36']
['2024-03-03 12:55:01', '2024-03-03 12:52:19']
['2024-03-03 12:57:50', '2024-03-03 12:55:01']
['2024-03-03 13:00:32', '2024-03-03 12:57:50']
['2024-03-03 13:03:18', '2024-03-03 13:00:32']
['2024-03-03 13:06:04', '2024-03-03 13:03:18']
['2024-03-03 13:08:47', '2024-03-03 13:06:04']
['2024-03-03 13:11:29', '2024-03-03 13:08:47']
['2024-03-03 13:14:12', '2024-03-03 13:11:29']
['2024-03-03 13:16:52', '2024-03-03 13:14:12']
['2024-03-03 13:19:35', '2024-03-03 13:16:52']
['2024-03-03 13:22:21', '2024-03-03 13:19:35']
['2024-03-03 13:25:00', '2024-03-03 13:22:21']
['2024-03-03 13:27:43', '2024-03-03 13:25:00']
['2024-03-03 13:30:28', '2024-03-03 13:27:43']
['2024-03-03 13:33:20', '2024-03-03 13:30:28']
['2024-03-03 13:36:06', '2024-03-03 13:33:20']
['2024-03-03 13:38:58', '2024-03-03 13:36:06']
['2024-03-03 13:41:44', '2024-03-03 13:38:58']
['2024-03-03 13:44:25', '2024-03-03 13:41:44']
['2024-03-03 13:47:11', '2024-03-03 13:44:25']
['2024-03-03 13:49:58', '2024-03-03 13:47:11']
['2024-03-03 13:52:40', '2024-03-03 13:49:58']
['2024-03-03 13:55:22', '2024-03-03 13:52:40']
['2024-03-03 13:58:04', '2024-03-03 13:55:22']
['2024-03-03 14:00:44', '2024-03-03 13:58:04']
['2024-03-03 14:03:25', '2024-03-03 14:00:44']
['2024-03-03 14:06:05', '2024-03-03 14:03:25']
['2024-03-03 14:08:52', '2024-03-03 14:06:05']
['2024-03-03 14:11:36', '2024-03-03 14:08:52']
['2024-03-03 14:14:18', '2024-03-03 14:11:36']
['2024-03-03 14:17:04', '2024-03-03 14:14:18']
['2024-03-03 14:19:50', '2024-03-03 14:17:04']
['2024-03-03 14:22:34', '2024-03-03 14:19:50']
['2024-03-03 14:25:20', '2024-03-03 14:22:34']
['2024-03-03 14:28:01', '2024-03-03 14:25:20']
