['2024-02-14 02:04:32', '2024-02-14 02:01:10']
['2024-03-02 11:42:15', '2024-03-02 11:39:31']
['2024-03-02 11:44:58', '2024-03-02 11:42:15']
['2024-03-02 11:47:44', '2024-03-02 11:44:58']
['2024-03-02 11:50:24', '2024-03-02 11:47:44']
['2024-03-02 11:52:45', '2024-03-02 11:50:24']
['2024-03-02 11:55:37', '2024-03-02 11:52:45']
['2024-03-02 11:58:28', '2024-03-02 11:55:37']
['2024-03-02 12:01:17', '2024-03-02 11:58:28']
['2024-03-02 12:04:06', '2024-03-02 12:01:17']
['2024-03-02 12:06:59', '2024-03-02 12:04:06']
['2024-03-02 12:09:46', '2024-03-02 12:06:59']
['2024-03-02 12:12:33', '2024-03-02 12:09:46']
['2024-03-02 12:15:21', '2024-03-02 12:12:33']
['2024-03-02 12:18:15', '2024-03-02 12:15:21']
['2024-03-02 12:21:05', '2024-03-02 12:18:15']
['2024-03-02 12:23:48', '2024-03-02 12:21:05']
['2024-03-02 12:26:33', '2024-03-02 12:23:48']
['2024-03-02 12:29:17', '2024-03-02 12:26:33']
['2024-03-02 12:32:10', '2024-03-02 12:29:17']
['2024-03-02 12:34:58', '2024-03-02 12:32:10']
['2024-03-02 12:37:43', '2024-03-02 12:34:58']
['2024-03-02 12:40:31', '2024-03-02 12:37:43']
['2024-03-02 12:43:24', '2024-03-02 12:40:31']
['2024-03-02 12:46:14', '2024-03-02 12:43:24']
['2024-03-02 12:48:59', '2024-03-02 12:46:14']
['2024-03-02 12:51:46', '2024-03-02 12:48:59']
['2024-03-02 12:54:37', '2024-03-02 12:51:46']
['2024-03-02 12:57:22', '2024-03-02 12:54:37']
['2024-03-02 13:00:07', '2024-03-02 12:57:22']
['2024-03-02 13:02:58', '2024-03-02 13:00:07']
['2024-03-02 13:05:47', '2024-03-02 13:02:58']
['2024-03-02 13:08:36', '2024-03-02 13:05:47']
['2024-03-02 13:11:28', '2024-03-02 13:08:36']
['2024-03-02 13:14:16', '2024-03-02 13:11:28']
['2024-03-02 13:17:01', '2024-03-02 13:14:16']
['2024-03-02 13:19:48', '2024-03-02 13:17:01']
['2024-03-02 13:22:34', '2024-03-02 13:19:48']
['2024-03-02 13:25:19', '2024-03-02 13:22:34']
['2024-03-02 13:28:06', '2024-03-02 13:25:19']
['2024-03-02 13:30:49', '2024-03-02 13:28:06']
['2024-03-02 13:33:35', '2024-03-02 13:30:49']
['2024-03-02 13:36:22', '2024-03-02 13:33:35']
['2024-03-02 13:39:06', '2024-03-02 13:36:22']
['2024-03-02 13:41:51', '2024-03-02 13:39:06']
['2024-03-02 13:44:36', '2024-03-02 13:41:51']
['2024-03-02 13:47:24', '2024-03-02 13:44:36']
['2024-03-02 13:50:12', '2024-03-02 13:47:24']
['2024-03-02 13:53:00', '2024-03-02 13:50:12']
['2024-03-02 13:55:49', '2024-03-02 13:53:00']
['2024-03-02 13:58:40', '2024-03-02 13:55:49']
['2024-03-02 14:01:30', '2024-03-02 13:58:40']
['2024-03-02 14:04:22', '2024-03-02 14:01:30']
['2024-03-02 14:07:09', '2024-03-02 14:04:22']
['2024-03-02 14:09:59', '2024-03-02 14:07:09']
['2024-03-02 14:12:43', '2024-03-02 14:09:59']
['2024-03-02 14:15:33', '2024-03-02 14:12:43']
['2024-03-02 14:18:22', '2024-03-02 14:15:33']
['2024-03-02 14:21:04', '2024-03-02 14:18:22']
['2024-03-02 14:23:54', '2024-03-02 14:21:04']
['2024-03-02 14:26:43', '2024-03-02 14:23:54']
['2024-03-02 14:29:27', '2024-03-02 14:26:43']
['2024-03-02 14:32:13', '2024-03-02 14:29:27']
['2024-03-02 14:35:00', '2024-03-02 14:32:13']
['2024-03-02 14:37:50', '2024-03-02 14:35:00']
['2024-03-02 14:40:38', '2024-03-02 14:37:50']
['2024-03-02 14:43:28', '2024-03-02 14:40:38']
['2024-03-02 14:46:16', '2024-03-02 14:43:28']
['2024-03-02 14:49:02', '2024-03-02 14:46:16']
['2024-03-02 14:51:47', '2024-03-02 14:49:02']
['2024-03-02 14:54:36', '2024-03-02 14:51:47']
['2024-03-02 14:57:19', '2024-03-02 14:54:36']
['2024-03-02 15:00:07', '2024-03-02 14:57:19']
['2024-03-02 15:02:54', '2024-03-02 15:00:07']
['2024-03-02 15:05:41', '2024-03-02 15:02:54']
['2024-03-02 15:08:34', '2024-03-02 15:05:41']
['2024-03-02 15:11:22', '2024-03-02 15:08:34']
['2024-03-02 15:16:45', '2024-03-02 15:11:22']
['2024-03-02 15:19:25', '2024-03-02 15:16:45']
['2024-03-02 15:22:22', '2024-03-02 15:19:25']
['2024-03-02 15:25:01', '2024-03-02 15:22:22']
['2024-03-02 15:27:57', '2024-03-02 15:25:01']
['2024-03-02 15:30:39', '2024-03-02 15:27:57']
['2024-03-02 15:33:41', '2024-03-02 15:30:39']
['2024-03-02 15:36:24', '2024-03-02 15:33:41']
['2024-03-02 15:39:17', '2024-03-02 15:36:24']
['2024-03-02 15:41:56', '2024-03-02 15:39:17']
['2024-03-02 18:24:37', '2024-03-02 15:41:56']
['2024-03-02 18:27:35', '2024-03-02 18:24:37']
['2024-03-02 18:30:13', '2024-03-02 18:27:35']
['2024-03-02 18:33:12', '2024-03-02 18:30:13']
['2024-03-02 18:35:51', '2024-03-02 18:33:12']
['2024-03-02 18:38:47', '2024-03-02 18:35:51']
['2024-03-02 18:41:27', '2024-03-02 18:38:47']
['2024-03-02 18:44:24', '2024-03-02 18:41:27']
['2024-03-02 18:47:01', '2024-03-02 18:44:24']
['2024-03-02 18:49:55', '2024-03-02 18:47:01']
['2024-03-02 18:52:33', '2024-03-02 18:49:55']
['2024-03-02 18:55:27', '2024-03-02 18:52:33']
['2024-03-02 18:58:04', '2024-03-02 18:55:27']
['2024-03-02 19:01:06', '2024-03-02 18:58:04']
['2024-03-02 19:03:41', '2024-03-02 19:01:06']
['2024-03-02 19:06:42', '2024-03-02 19:03:41']
['2024-03-02 19:09:19', '2024-03-02 19:06:42']
['2024-03-02 19:12:15', '2024-03-02 19:09:19']
['2024-03-02 19:14:52', '2024-03-02 19:12:15']
['2024-03-02 19:17:51', '2024-03-02 19:14:52']
['2024-03-02 19:20:33', '2024-03-02 19:17:51']
['2024-03-02 19:23:26', '2024-03-02 19:20:33']
['2024-03-02 19:26:00', '2024-03-02 19:23:26']
['2024-03-02 19:28:53', '2024-03-02 19:26:00']
['2024-03-02 19:31:35', '2024-03-02 19:28:53']
['2024-03-02 19:34:37', '2024-03-02 19:31:35']
['2024-03-02 19:37:13', '2024-03-02 19:34:37']
['2024-03-02 19:40:12', '2024-03-02 19:37:13']
['2024-03-02 19:42:52', '2024-03-02 19:40:12']
['2024-03-02 19:45:50', '2024-03-02 19:42:52']
['2024-03-02 19:48:24', '2024-03-02 19:45:50']
['2024-03-02 19:51:34', '2024-03-02 19:48:24']
['2024-03-02 19:54:10', '2024-03-02 19:51:34']
['2024-03-02 19:57:03', '2024-03-02 19:54:10']
['2024-03-02 20:00:26', '2024-03-02 19:57:03']
['2024-03-02 20:03:19', '2024-03-02 20:00:26']
['2024-03-02 20:05:55', '2024-03-02 20:03:19']
['2024-03-02 20:08:55', '2024-03-02 20:05:55']
['2024-03-02 20:11:34', '2024-03-02 20:08:55']
['2024-03-02 20:14:32', '2024-03-02 20:11:34']
['2024-03-02 20:17:15', '2024-03-02 20:14:32']
['2024-03-02 20:20:11', '2024-03-02 20:17:15']
['2024-03-02 20:22:51', '2024-03-02 20:20:11']
['2024-03-02 20:25:41', '2024-03-02 20:22:51']
['2024-03-02 20:28:18', '2024-03-02 20:25:41']
['2024-03-02 20:31:18', '2024-03-02 20:28:18']
['2024-03-02 20:33:53', '2024-03-02 20:31:18']
['2024-03-02 20:36:48', '2024-03-02 20:33:53']
['2024-03-02 20:39:33', '2024-03-02 20:36:48']
['2024-03-02 20:42:25', '2024-03-02 20:39:33']
['2024-03-02 20:45:10', '2024-03-02 20:42:25']
['2024-03-02 20:48:10', '2024-03-02 20:45:10']
['2024-03-02 20:50:50', '2024-03-02 20:48:10']
['2024-03-02 20:53:44', '2024-03-02 20:50:50']
['2024-03-02 20:56:23', '2024-03-02 20:53:44']
['2024-03-02 20:59:21', '2024-03-02 20:56:23']
['2024-03-02 21:02:08', '2024-03-02 20:59:21']
['2024-03-02 21:05:14', '2024-03-02 21:02:08']
['2024-03-02 21:07:56', '2024-03-02 21:05:14']
['2024-03-02 21:11:12', '2024-03-02 21:07:56']
['2024-03-02 21:13:57', '2024-03-02 21:11:12']
['2024-03-02 21:16:59', '2024-03-02 21:13:57']
['2024-03-02 21:19:47', '2024-03-02 21:16:59']
['2024-03-02 21:22:55', '2024-03-02 21:19:47']
['2024-03-02 21:25:42', '2024-03-02 21:22:55']
['2024-03-02 21:28:48', '2024-03-02 21:25:42']
['2024-03-02 21:31:30', '2024-03-02 21:28:48']
['2024-03-02 21:34:32', '2024-03-02 21:31:30']
['2024-03-02 21:37:33', '2024-03-02 21:34:32']
['2024-03-02 21:40:07', '2024-03-02 21:37:33']
['2024-03-02 21:43:24', '2024-03-02 21:40:43']
['2024-03-02 21:46:16', '2024-03-02 21:43:24']
['2024-03-02 21:49:13', '2024-03-02 21:46:16']
['2024-03-02 21:52:09', '2024-03-02 21:49:13']
['2024-03-02 21:55:05', '2024-03-02 21:52:09']
['2024-03-02 21:57:53', '2024-03-02 21:55:05']
['2024-03-02 22:00:51', '2024-03-02 21:57:53']
['2024-03-02 22:03:49', '2024-03-02 22:00:51']
['2024-03-02 22:06:45', '2024-03-02 22:03:49']
['2024-03-02 22:09:39', '2024-03-02 22:06:45']
['2024-03-02 22:12:30', '2024-03-02 22:09:39']
['2024-03-02 22:15:24', '2024-03-02 22:12:30']
['2024-03-02 22:18:15', '2024-03-02 22:15:24']
['2024-03-02 22:21:09', '2024-03-02 22:18:15']
['2024-03-02 22:24:00', '2024-03-02 22:21:09']
['2024-03-02 22:26:52', '2024-03-02 22:24:00']
['2024-03-02 22:29:45', '2024-03-02 22:26:52']
['2024-03-02 22:32:44', '2024-03-02 22:29:45']
['2024-03-02 22:35:38', '2024-03-02 22:32:44']
['2024-03-02 22:38:49', '2024-03-02 22:35:38']
['2024-03-02 22:41:41', '2024-03-02 22:38:49']
['2024-03-02 22:44:29', '2024-03-02 22:41:41']
['2024-03-02 22:47:20', '2024-03-02 22:44:29']
['2024-03-02 22:50:11', '2024-03-02 22:47:20']
['2024-03-02 22:53:04', '2024-03-02 22:50:11']
['2024-03-02 22:55:56', '2024-03-02 22:53:04']
['2024-03-02 22:58:49', '2024-03-02 22:55:56']
['2024-03-02 23:01:43', '2024-03-02 22:58:49']
['2024-03-02 23:04:37', '2024-03-02 23:01:43']
['2024-03-02 23:07:29', '2024-03-02 23:04:37']
['2024-03-02 23:10:21', '2024-03-02 23:07:29']
['2024-03-02 23:15:53', '2024-03-02 23:10:21']
['2024-03-02 23:18:36', '2024-03-02 23:15:53']
['2024-03-02 23:21:37', '2024-03-02 23:18:36']
['2024-03-02 23:24:20', '2024-03-02 23:21:37']
['2024-03-02 23:27:23', '2024-03-02 23:24:20']
['2024-03-02 23:30:09', '2024-03-02 23:27:23']
['2024-03-02 23:33:12', '2024-03-02 23:30:09']
['2024-03-02 23:35:51', '2024-03-02 23:33:12']
['2024-03-02 23:38:55', '2024-03-02 23:35:51']
['2024-03-02 23:41:40', '2024-03-02 23:38:55']
['2024-03-02 23:44:43', '2024-03-02 23:41:40']
['2024-03-02 23:47:23', '2024-03-02 23:44:43']
['2024-03-02 23:50:23', '2024-03-02 23:47:23']
['2024-03-02 23:53:08', '2024-03-02 23:50:23']
['2024-03-02 23:56:10', '2024-03-02 23:53:08']
['2024-03-02 23:58:52', '2024-03-02 23:56:10']
['2024-03-03 00:01:46', '2024-03-02 23:58:52']
['2024-03-03 00:04:31', '2024-03-03 00:01:46']
['2024-03-03 00:07:28', '2024-03-03 00:04:31']
['2024-03-03 00:10:05', '2024-03-03 00:07:28']
['2024-03-03 00:13:01', '2024-03-03 00:10:05']
['2024-03-03 00:15:42', '2024-03-03 00:13:01']
['2024-03-03 00:18:36', '2024-03-03 00:15:42']
['2024-03-03 00:21:12', '2024-03-03 00:18:36']
['2024-03-03 00:26:39', '2024-03-03 00:21:12']
['2024-03-03 00:29:25', '2024-03-03 00:26:39']
['2024-03-03 00:32:15', '2024-03-03 00:29:25']
['2024-03-03 00:35:07', '2024-03-03 00:32:15']
['2024-03-03 00:38:17', '2024-03-03 00:35:26']
['2024-03-03 00:40:55', '2024-03-03 00:38:17']
['2024-03-03 00:43:48', '2024-03-03 00:40:55']
['2024-03-03 00:46:23', '2024-03-03 00:43:48']
['2024-03-03 00:49:18', '2024-03-03 00:46:23']
['2024-03-03 00:51:59', '2024-03-03 00:49:18']
['2024-03-03 00:54:53', '2024-03-03 00:51:59']
['2024-03-03 00:57:29', '2024-03-03 00:54:53']
['2024-03-03 01:00:22', '2024-03-03 00:57:29']
['2024-03-03 01:02:59', '2024-03-03 01:00:22']
['2024-03-03 01:05:55', '2024-03-03 01:02:59']
['2024-03-03 01:08:35', '2024-03-03 01:05:55']
['2024-03-03 01:11:28', '2024-03-03 01:08:35']
['2024-03-03 01:14:51', '2024-03-03 01:11:28']
['2024-03-03 01:18:49', '2024-03-03 01:16:09']
['2024-03-03 01:21:34', '2024-03-03 01:18:49']
['2024-03-03 01:24:17', '2024-03-03 01:21:34']
['2024-03-03 01:27:03', '2024-03-03 01:24:17']
['2024-03-03 01:29:47', '2024-03-03 01:27:03']
['2024-03-03 01:32:36', '2024-03-03 01:29:47']
['2024-03-03 01:35:16', '2024-03-03 01:32:36']
['2024-03-03 01:37:57', '2024-03-03 01:35:16']
['2024-03-03 01:40:42', '2024-03-03 01:37:57']
['2024-03-03 01:43:27', '2024-03-03 01:40:42']
['2024-03-03 01:46:12', '2024-03-03 01:43:27']
['2024-03-03 01:48:54', '2024-03-03 01:46:12']
['2024-03-03 01:51:40', '2024-03-03 01:48:54']
['2024-03-03 01:54:27', '2024-03-03 01:51:40']
['2024-03-03 01:57:14', '2024-03-03 01:54:27']
['2024-03-03 01:59:57', '2024-03-03 01:57:14']
['2024-03-03 02:02:46', '2024-03-03 01:59:57']
['2024-03-03 02:05:36', '2024-03-03 02:02:46']
['2024-03-03 02:08:22', '2024-03-03 02:05:36']
['2024-03-03 02:11:04', '2024-03-03 02:08:22']
['2024-03-03 02:13:45', '2024-03-03 02:11:04']
['2024-03-03 02:16:31', '2024-03-03 02:13:45']
['2024-03-03 02:19:14', '2024-03-03 02:16:31']
['2024-03-03 02:21:59', '2024-03-03 02:19:14']
['2024-03-03 02:24:40', '2024-03-03 02:21:59']
['2024-03-03 02:27:23', '2024-03-03 02:24:40']
['2024-03-03 02:30:11', '2024-03-03 02:27:23']
['2024-03-03 02:32:55', '2024-03-03 02:30:11']
['2024-03-03 02:35:34', '2024-03-03 02:32:55']
['2024-03-03 02:38:21', '2024-03-03 02:35:34']
['2024-03-03 02:41:06', '2024-03-03 02:38:21']
['2024-03-03 02:43:46', '2024-03-03 02:41:06']
['2024-03-03 02:46:32', '2024-03-03 02:43:46']
['2024-03-03 02:49:16', '2024-03-03 02:46:32']
['2024-03-03 02:52:03', '2024-03-03 02:49:16']
['2024-03-03 02:54:50', '2024-03-03 02:52:03']
['2024-03-03 02:57:29', '2024-03-03 02:54:50']
['2024-03-03 03:00:17', '2024-03-03 02:57:29']
['2024-03-03 03:03:01', '2024-03-03 03:00:17']
['2024-03-03 03:05:46', '2024-03-03 03:03:01']
['2024-03-03 03:10:14', '2024-03-03 03:05:46']
['2024-03-03 03:14:35', '2024-03-03 03:10:14']
['2024-03-03 03:18:56', '2024-03-03 03:14:35']
['2024-03-03 03:23:24', '2024-03-03 03:18:56']
['2024-03-03 03:27:47', '2024-03-03 03:23:24']
['2024-03-03 03:31:53', '2024-03-03 03:27:47']
['2024-03-03 03:36:18', '2024-03-03 03:31:53']
['2024-03-03 03:40:42', '2024-03-03 03:36:18']
['2024-03-03 03:45:02', '2024-03-03 03:40:42']
['2024-03-03 03:49:28', '2024-03-03 03:45:02']
['2024-03-03 03:53:51', '2024-03-03 03:49:28']
['2024-03-03 03:58:12', '2024-03-03 03:53:51']
['2024-03-03 04:02:04', '2024-03-03 03:58:12']
['2024-03-03 04:06:35', '2024-03-03 04:02:04']
['2024-03-03 04:11:02', '2024-03-03 04:06:35']
['2024-03-03 04:15:29', '2024-03-03 04:11:02']
['2024-03-03 04:19:51', '2024-03-03 04:15:29']
['2024-03-03 04:22:36', '2024-03-03 04:19:51']
['2024-03-03 04:25:23', '2024-03-03 04:22:36']
['2024-03-03 04:28:05', '2024-03-03 04:25:23']
['2024-03-03 04:30:46', '2024-03-03 04:28:05']
['2024-03-03 04:33:32', '2024-03-03 04:30:46']
['2024-03-03 04:36:13', '2024-03-03 04:33:32']
['2024-03-03 04:38:57', '2024-03-03 04:36:13']
['2024-03-03 04:41:41', '2024-03-03 04:38:57']
['2024-03-03 04:44:27', '2024-03-03 04:41:41']
['2024-03-03 04:47:12', '2024-03-03 04:44:27']
['2024-03-03 04:49:54', '2024-03-03 04:47:12']
['2024-03-03 04:52:42', '2024-03-03 04:49:54']
['2024-03-03 04:55:26', '2024-03-03 04:52:42']
['2024-03-03 04:58:15', '2024-03-03 04:55:26']
['2024-03-03 05:01:05', '2024-03-03 04:58:15']
['2024-03-03 05:03:54', '2024-03-03 05:01:05']
['2024-03-03 05:06:37', '2024-03-03 05:03:54']
['2024-03-03 05:09:26', '2024-03-03 05:06:37']
['2024-03-03 05:14:42', '2024-03-03 05:09:26']
['2024-03-03 05:17:21', '2024-03-03 05:14:42']
['2024-03-03 05:20:16', '2024-03-03 05:17:21']
['2024-03-03 05:22:57', '2024-03-03 05:20:16']
['2024-03-03 05:25:51', '2024-03-03 05:22:57']
['2024-03-03 05:28:28', '2024-03-03 05:25:51']
['2024-03-03 05:31:21', '2024-03-03 05:28:28']
['2024-03-03 05:33:57', '2024-03-03 05:31:21']
['2024-03-03 05:36:53', '2024-03-03 05:33:57']
['2024-03-03 05:39:33', '2024-03-03 05:36:53']
['2024-03-03 05:42:21', '2024-03-03 05:39:33']
['2024-03-03 05:45:00', '2024-03-03 05:42:21']
['2024-03-03 05:47:57', '2024-03-03 05:45:00']
['2024-03-03 05:50:36', '2024-03-03 05:47:57']
['2024-03-03 05:53:31', '2024-03-03 05:50:36']
['2024-03-03 05:56:08', '2024-03-03 05:53:31']
['2024-03-03 05:59:01', '2024-03-03 05:56:08']
['2024-03-03 06:01:41', '2024-03-03 05:59:01']
['2024-03-03 06:04:39', '2024-03-03 06:01:41']
['2024-03-03 06:07:16', '2024-03-03 06:04:39']
['2024-03-03 06:10:13', '2024-03-03 06:07:16']
['2024-03-03 06:12:52', '2024-03-03 06:10:13']
['2024-03-03 06:15:41', '2024-03-03 06:12:52']
['2024-03-03 06:18:19', '2024-03-03 06:15:41']
['2024-03-03 06:21:14', '2024-03-03 06:18:19']
['2024-03-03 06:23:54', '2024-03-03 06:21:14']
['2024-03-03 06:26:48', '2024-03-03 06:23:54']
['2024-03-03 06:29:29', '2024-03-03 06:26:48']
['2024-03-03 06:32:25', '2024-03-03 06:29:29']
['2024-03-03 06:35:01', '2024-03-03 06:32:25']
['2024-03-03 06:37:57', '2024-03-03 06:35:01']
['2024-03-03 06:40:35', '2024-03-03 06:37:57']
['2024-03-03 06:43:32', '2024-03-03 06:40:35']
['2024-03-03 06:46:11', '2024-03-03 06:43:32']
['2024-03-03 06:49:07', '2024-03-03 06:46:11']
['2024-03-03 06:51:46', '2024-03-03 06:49:07']
['2024-03-03 06:54:42', '2024-03-03 06:51:46']
['2024-03-03 06:57:16', '2024-03-03 06:54:42']
['2024-03-03 07:00:10', '2024-03-03 06:57:16']
['2024-03-03 07:02:50', '2024-03-03 07:00:10']
['2024-03-03 07:05:47', '2024-03-03 07:02:50']
['2024-03-03 07:08:22', '2024-03-03 07:05:47']
['2024-03-03 07:11:18', '2024-03-03 07:08:22']
['2024-03-03 07:13:53', '2024-03-03 07:11:18']
['2024-03-03 07:16:52', '2024-03-03 07:13:53']
['2024-03-03 07:19:31', '2024-03-03 07:16:52']
['2024-03-03 07:22:29', '2024-03-03 07:19:31']
['2024-03-03 07:25:05', '2024-03-03 07:22:29']
['2024-03-03 07:27:58', '2024-03-03 07:25:05']
['2024-03-03 07:30:35', '2024-03-03 07:27:58']
['2024-03-03 07:33:31', '2024-03-03 07:30:35']
['2024-03-03 07:36:09', '2024-03-03 07:33:31']
['2024-03-03 07:39:07', '2024-03-03 07:36:09']
['2024-03-03 07:41:44', '2024-03-03 07:39:07']
['2024-03-03 07:44:40', '2024-03-03 07:41:44']
['2024-03-03 07:47:17', '2024-03-03 07:44:40']
['2024-03-03 07:50:15', '2024-03-03 07:47:17']
['2024-03-03 07:52:55', '2024-03-03 07:50:15']
['2024-03-03 07:55:51', '2024-03-03 07:52:55']
['2024-03-03 07:58:29', '2024-03-03 07:55:51']
['2024-03-03 08:01:24', '2024-03-03 07:58:29']
['2024-03-03 08:04:04', '2024-03-03 08:01:24']
['2024-03-03 08:07:04', '2024-03-03 08:04:04']
['2024-03-03 08:09:37', '2024-03-03 08:07:04']
['2024-03-03 08:12:32', '2024-03-03 08:09:37']
['2024-03-03 08:15:06', '2024-03-03 08:12:32']
['2024-03-03 08:18:00', '2024-03-03 08:15:06']
['2024-03-03 08:20:33', '2024-03-03 08:18:00']
['2024-03-03 08:23:29', '2024-03-03 08:20:33']
['2024-03-03 08:26:25', '2024-03-03 08:23:29']
['2024-03-03 08:28:54', '2024-03-03 08:26:25']
['2024-03-03 08:31:58', '2024-03-03 08:29:22']
['2024-03-03 08:34:46', '2024-03-03 08:31:58']
['2024-03-03 08:37:32', '2024-03-03 08:34:46']
['2024-03-03 08:40:28', '2024-03-03 08:37:32']
['2024-03-03 08:43:16', '2024-03-03 08:40:28']
['2024-03-03 08:46:03', '2024-03-03 08:43:16']
['2024-03-03 08:48:46', '2024-03-03 08:46:03']
['2024-03-03 08:51:32', '2024-03-03 08:48:46']
['2024-03-03 08:54:19', '2024-03-03 08:51:32']
['2024-03-03 08:57:04', '2024-03-03 08:54:19']
['2024-03-03 08:59:53', '2024-03-03 08:57:04']
['2024-03-03 09:02:44', '2024-03-03 08:59:53']
['2024-03-03 09:05:30', '2024-03-03 09:02:44']
['2024-03-03 09:08:13', '2024-03-03 09:05:30']
['2024-03-03 09:10:56', '2024-03-03 09:08:13']
['2024-03-03 09:13:39', '2024-03-03 09:10:56']
['2024-03-03 09:16:20', '2024-03-03 09:13:39']
['2024-03-03 09:19:10', '2024-03-03 09:16:20']
['2024-03-03 09:21:56', '2024-03-03 09:19:10']
['2024-03-03 09:24:40', '2024-03-03 09:21:56']
['2024-03-03 09:27:21', '2024-03-03 09:24:40']
['2024-03-03 09:30:03', '2024-03-03 09:27:21']
['2024-03-03 09:32:48', '2024-03-03 09:30:03']
['2024-03-03 09:35:34', '2024-03-03 09:32:48']
['2024-03-03 09:38:22', '2024-03-03 09:35:34']
['2024-03-03 09:41:08', '2024-03-03 09:38:22']
['2024-03-03 09:43:54', '2024-03-03 09:41:08']
['2024-03-03 09:46:37', '2024-03-03 09:43:54']
['2024-03-03 09:49:23', '2024-03-03 09:46:37']
['2024-03-03 09:52:11', '2024-03-03 09:49:23']
['2024-03-03 09:55:00', '2024-03-03 09:52:11']
['2024-03-03 09:57:50', '2024-03-03 09:55:00']
['2024-03-03 10:00:36', '2024-03-03 09:57:50']
['2024-03-03 10:03:22', '2024-03-03 10:00:36']
['2024-03-03 10:06:10', '2024-03-03 10:03:22']
['2024-03-03 10:08:55', '2024-03-03 10:06:10']
['2024-03-03 10:11:44', '2024-03-03 10:08:55']
['2024-03-03 10:14:34', '2024-03-03 10:11:44']
['2024-03-03 10:17:19', '2024-03-03 10:14:34']
['2024-03-03 10:20:07', '2024-03-03 10:17:19']
['2024-03-03 10:22:54', '2024-03-03 10:20:07']
['2024-03-03 10:25:38', '2024-03-03 10:22:54']
['2024-03-03 10:28:29', '2024-03-03 10:25:38']
['2024-03-03 10:31:18', '2024-03-03 10:28:29']
['2024-03-03 10:34:03', '2024-03-03 10:31:18']
['2024-03-03 10:36:46', '2024-03-03 10:34:03']
['2024-03-03 10:39:29', '2024-03-03 10:36:46']
['2024-03-03 10:42:17', '2024-03-03 10:39:29']
['2024-03-03 10:45:02', '2024-03-03 10:42:17']
['2024-03-03 10:47:47', '2024-03-03 10:45:02']
['2024-03-03 10:50:36', '2024-03-03 10:47:47']
['2024-03-03 10:53:27', '2024-03-03 10:50:36']
['2024-03-03 10:56:10', '2024-03-03 10:53:27']
['2024-03-03 10:58:54', '2024-03-03 10:56:10']
['2024-03-03 11:01:46', '2024-03-03 10:58:54']
['2024-03-03 11:04:35', '2024-03-03 11:01:46']
['2024-03-03 11:07:25', '2024-03-03 11:04:35']
['2024-03-03 11:10:16', '2024-03-03 11:07:25']
['2024-03-03 11:13:06', '2024-03-03 11:10:16']
['2024-03-03 11:15:53', '2024-03-03 11:13:06']
['2024-03-03 11:18:36', '2024-03-03 11:15:53']
['2024-03-03 11:21:23', '2024-03-03 11:18:36']
['2024-03-03 11:24:06', '2024-03-03 11:21:23']
['2024-03-03 11:26:49', '2024-03-03 11:24:06']
['2024-03-03 11:29:34', '2024-03-03 11:26:49']
['2024-03-03 11:32:21', '2024-03-03 11:29:34']
['2024-03-03 11:35:06', '2024-03-03 11:32:21']
['2024-03-03 11:37:50', '2024-03-03 11:35:06']
['2024-03-03 11:40:39', '2024-03-03 11:37:50']
['2024-03-03 11:43:24', '2024-03-03 11:40:39']
['2024-03-03 11:46:07', '2024-03-03 11:43:24']
['2024-03-03 11:48:52', '2024-03-03 11:46:07']
['2024-03-03 11:51:37', '2024-03-03 11:48:52']
['2024-03-03 11:56:56', '2024-03-03 11:51:37']
['2024-03-03 11:59:31', '2024-03-03 11:56:56']
['2024-03-03 12:05:11', '2024-03-03 11:59:57']
['2024-03-03 12:07:54', '2024-03-03 12:05:11']
['2024-03-03 12:11:04', '2024-03-03 12:08:23']
['2024-03-03 12:13:54', '2024-03-03 12:11:04']
['2024-03-03 12:16:40', '2024-03-03 12:13:54']
['2024-03-03 12:19:26', '2024-03-03 12:16:40']
['2024-03-03 12:22:10', '2024-03-03 12:19:26']
['2024-03-03 12:24:57', '2024-03-03 12:22:10']
['2024-03-03 12:27:42', '2024-03-03 12:24:57']
['2024-03-03 12:30:23', '2024-03-03 12:27:42']
['2024-03-03 12:33:08', '2024-03-03 12:30:23']
['2024-03-03 12:35:49', '2024-03-03 12:33:08']
['2024-03-03 12:38:34', '2024-03-03 12:35:49']
['2024-03-03 12:41:16', '2024-03-03 12:38:34']
['2024-03-03 12:44:03', '2024-03-03 12:41:16']
['2024-03-03 12:46:44', '2024-03-03 12:44:03']
['2024-03-03 12:49:27', '2024-03-03 12:46:44']
['2024-03-03 12:52:10', '2024-03-03 12:49:27']
['2024-03-03 12:54:52', '2024-03-03 12:52:10']
['2024-03-03 12:57:41', '2024-03-03 12:54:52']
['2024-03-03 13:00:23', '2024-03-03 12:57:41']
['2024-03-03 13:03:09', '2024-03-03 13:00:23']
['2024-03-03 13:05:56', '2024-03-03 13:03:09']
['2024-03-03 13:08:39', '2024-03-03 13:05:56']
['2024-03-03 13:11:22', '2024-03-03 13:08:39']
['2024-03-03 13:14:04', '2024-03-03 13:11:22']
['2024-03-03 13:16:44', '2024-03-03 13:14:04']
['2024-03-03 13:19:27', '2024-03-03 13:16:44']
['2024-03-03 13:22:12', '2024-03-03 13:19:27']
['2024-03-03 13:24:53', '2024-03-03 13:22:12']
['2024-03-03 13:27:35', '2024-03-03 13:24:53']
